"100"
"A2BOLJ","","","","","2","0",""
"A2BOLJ","","","","","3","0",""
"A2BOLJ","","","","","4","0",""
"pv"
"A2BOPV","","","","","","0",""
"A2BOPV","","","","","","0",""
"A2BOPV","","","","","","0",""
"A2BOPV","","","","","","0",""
"sp"
"A2BOSP","","","","","1","0",""
"A2BOSP","","","","","2","0",""
"A2BOSP","","","","","3","0",""
"A2BOSP","","","","","4","0",""
"tj"
"A2BOTJ","","","","","1","0",""
"A2BOTJ","","","","","2","0",""
"A2BOTJ","","","","","3","0",""
"A2BOTJ","","","","","4","0",""
"100"
"A2GI100","","","","","1","0",""
"A2GI100","","","","","2","0",""
"A2GI100","","","","","3","0",""
"A2GI100","","","","","4","0",""
"A2GI100","","","","","5","0",""
"A2GI100","","","","","6","0",""
"100h"
"A2GI100H","","","","","1","0",""
"A2GI100H","","","","","2","0",""
"A2GI100H","","","","","3","0",""
"A2GI100H","","","","","4","0",""
"A2GI100H","","","","","5","0",""
"A2GI100H","","","","","6","0",""
"1600m"
"A2GI1600M","","","","","1","0",""
"A2GI1600M","","","","","2","0",""
"A2GI1600M","","","","","3","0",""
"A2GI1600M","","","","","4","0",""
"A2GI1600M","","","","","5","0",""
"A2GI1600M","","","","","6","0",""
"1600r"
"A2GI1600R","","","","","","","","","","","","","","1","0",""
"A2GI1600R","","","","","","","","","","","","","","2","0",""
"A2GI1600R","","","","","","","","","","","","","","3","0",""
"A2GI1600R","","","","","","","","","","","","","","4","0",""
"200"
"A2GI200","","","","","1","0",""
"A2GI200","","","","","2","0",""
"A2GI200","","","","","3","0",""
"A2GI200","","","","","4","0",""
"A2GI200","","","","","5","0",""
"A2GI200","","","","","6","0",""
"300"
"A2GI300","","","","","1","0",""
"A2GI300","","","","","2","0",""
"A2GI300","","","","","3","0",""
"A2GI300","","","","","4","0",""
"A2GI300","","","","","5","0",""
"A2GI300","","","","","6","0",""
"3200m"
"A2GI3200M","","","","","1","0",""
"A2GI3200M","","","","","2","0",""
"A2GI3200M","","","","","3","0",""
"A2GI3200M","","","","","4","0",""
"A2GI3200M","","","","","5","0",""
"A2GI3200M","","","","","6","0",""
"3200r"
"A2GI3200R","","","","","","","","","","","","","","1","0",""
"A2GI3200R","","","","","","","","","","","","","","2","0",""
"A2GI3200R","","","","","","","","","","","","","","3","0",""
"A2GI3200R","","","","","","","","","","","","","","4","0",""
"400m"
"A2GI400M","","","","","1","0",""
"A2GI400M","","","","","2","0",""
"A2GI400M","","","","","3","0",""
"A2GI400M","","","","","4","0",""
"A2GI400M","","","","","5","0",""
"A2GI400M","","","","","6","0",""
"400r"
"A2GI400R","","","","","","","","","","","","","","1","0",""
"A2GI400R","","","","","","","","","","","","","","2","0",""
"A2GI400R","","","","","","","","","","","","","","3","0",""
"A2GI400R","","","","","","","","","","","","","","4","0",""
"800"
"A2GI800","","","","","1","0",""
"A2GI800","","","","","2","0",""
"A2GI800","","","","","3","0",""
"A2GI800","","","","","4","0",""
"A2GI800","","","","","5","0",""
"A2GI800","","","","","6","0",""
"d"
"A2GID","","","","","1","0",""
"A2GID","","","","","2","0",""
"A2GID","","","","","3","0",""
"A2GID","","","","","4","0",""
"hj"
"A2GIHJ","","","","","","0",""
"A2GIHJ","","","","","","0",""
"A2GIHJ","","","","","","0",""
"A2GIHJ","","","","","","0",""
"lj"
"A2GILJ","","","","","1","0",""
"A2GILJ","","","","","2","0",""
"A2GILJ","","","","","3","0",""
"A2GILJ","","","","","4","0",""
"pv"
"A2GIPV","","","","","","0",""
"A2GIPV","","","","","","0",""
"A2GIPV","","","","","","0",""
"A2GIPV","","","","","","0",""
"sp"
"A2GISP","","","","","1","0",""
"A2GISP","","","","","2","0",""
"A2GISP","","","","","3","0",""
"A2GISP","","","","","4","0",""
"tj"
"A2GITJ","","","","","1","0",""
"A2GITJ","","","","","2","0",""
"A2GITJ","","","","","3","0",""
"A2GITJ","","","","","4","0",""
"100"
"A3BO100","","","","","1","0",""
"A3BO100","","","","","2","0",""
"A3BO100","","","","","3","0",""
"A3BO100","","","","","4","0",""
"A3BO100","","","","","5","0",""
"A3BO100","","","","","6","0",""
"110"
"A3BO110","","","","","1","0",""
"A3BO110","","","","","2","0",""
"A3BO110","","","","","3","0",""
"A3BO110","","","","","4","0",""
"A3BO110","","","","","5","0",""
"A3BO110","","","","","6","0",""
"1600m"
"A3BO1600M","","","","","1","0",""
"A3BO1600M","","","","","2","0",""
"A3BO1600M","","","","","3","0",""
"A3BO1600M","","","","","4","0",""
"A3BO1600M","","","","","5","0",""
"A3BO1600M","","","","","6","0",""
"1600r"
"A3BO1600R","","","","","","","","","","","","","","1","0",""
"A3BO1600R","","","","","","","","","","","","","","2","0",""
"A3BO1600R","","","","","","","","","","","","","","3","0",""
"A3BO1600R","","","","","","","","","","","","","","4","0",""
"200"
"A3BO200","","","","","1","0",""
"A3BO200","","","","","2","0",""
"A3BO200","","","","","3","0",""
"A3BO200","","","","","4","0",""
"A3BO200","","","","","5","0",""
"A3BO200","","","","","6","0",""
"300"
"A3BO300","","","","","1","0",""
"A3BO300","","","","","2","0",""
"A3BO300","","","","","3","0",""
"A3BO300","","","","","4","0",""
"A3BO300","","","","","5","0",""
"A3BO300","","","","","6","0",""
"3200m"
"A3BO3200M","","","","","1","0",""
"A3BO3200M","","","","","2","0",""
"A3BO3200M","","","","","3","0",""
"A3BO3200M","","","","","4","0",""
"A3BO3200M","","","","","5","0",""
"A3BO3200M","","","","","6","0",""
"3200r"
"A3BO3200R","","","","","","","","","","","","","","1","0",""
"A3BO3200R","","","","","","","","","","","","","","2","0",""
"A3BO3200R","","","","","","","","","","","","","","3","0",""
"A3BO3200R","","","","","","","","","","","","","","4","0",""
"400m"
"A3BO400M","","","","","1","0",""
"A3BO400M","","","","","2","0",""
"A3BO400M","","","","","3","0",""
"A3BO400M","","","","","4","0",""
"A3BO400M","","","","","5","0",""
"A3BO400M","","","","","6","0",""
"400r"
"A3BO400R","","","","","","","","","","","","","","1","0",""
"A3BO400R","","","","","","","","","","","","","","2","0",""
"A3BO400R","","","","","","","","","","","","","","3","0",""
"A3BO400R","","","","","","","","","","","","","","4","0",""
"800"
"A3BO800","","","","","1","0",""
"A3BO800","","","","","2","0",""
"A3BO800","","","","","3","0",""
"A3BO800","","","","","4","0",""
"A3BO800","","","","","5","0",""
"A3BO800","","","","","6","0",""
"d"
"A3BOD","","","","","1","0",""
"A3BOD","","","","","2","0",""
"A3BOD","","","","","3","0",""
"A3BOD","","","","","4","0",""
"hj"
"A3BOHJ","","","","","","0",""
"A3BOHJ","","","","","","0",""
"A3BOHJ","","","","","","0",""
"A3BOHJ","","","","","","0",""
"lj"
"A3BOLJ","","","","","1","0",""
"A3BOLJ","","","","","2","0",""
"A3BOLJ","","","","","3","0",""
"A3BOLJ","","","","","4","0",""
"pv"
"A3BOPV","","","","","","0",""
"A3BOPV","","","","","","0",""
"A3BOPV","","","","","","0",""
"A3BOPV","","","","","","0",""
"sp"
"A3BOSP","","","","","1","0",""
"A3BOSP","","","","","2","0",""
"A3BOSP","","","","","3","0",""
"A3BOSP","","","","","4","0",""
"tj"
"A3BOTJ","","","","","1","0",""
"A3BOTJ","","","","","2","0",""
"A3BOTJ","","","","","3","0",""
"A3BOTJ","","","","","4","0",""
"100"
"A3GI100","","","","","1","0",""
"A3GI100","","","","","2","0",""
"A3GI100","","","","","3","0",""
"A3GI100","","","","","4","0",""
"A3GI100","","","","","5","0",""
"A3GI100","","","","","6","0",""
"100h"
"A3GI100H","","","","","1","0",""
"A3GI100H","","","","","2","0",""
"A3GI100H","","","","","3","0",""
"A3GI100H","","","","","4","0",""
"A3GI100H","","","","","5","0",""
"A3GI100H","","","","","6","0",""
"1600m"
"A3GI1600M","","","","","1","0",""
"A3GI1600M","","","","","2","0",""
"A3GI1600M","","","","","3","0",""
"A3GI1600M","","","","","4","0",""
"A3GI1600M","","","","","5","0",""
"A3GI1600M","","","","","6","0",""
"1600r"
"A3GI1600R","","","","","","","","","","","","","","1","0",""
"A3GI1600R","","","","","","","","","","","","","","2","0",""
"A3GI1600R","","","","","","","","","","","","","","3","0",""
"A3GI1600R","","","","","","","","","","","","","","4","0",""
"200"
"A3GI200","","","","","1","0",""
"A3GI200","","","","","2","0",""
"A3GI200","","","","","3","0",""
"A3GI200","","","","","4","0",""
"A3GI200","","","","","5","0",""
"A3GI200","","","","","6","0",""
"300"
"A3GI300","","","","","1","0",""
"A3GI300","","","","","2","0",""
"A3GI300","","","","","3","0",""
"A3GI300","","","","","4","0",""
"A3GI300","","","","","5","0",""
"A3GI300","","","","","6","0",""
"3200m"
"A3GI3200M","","","","","1","0",""
"A3GI3200M","","","","","2","0",""
"A3GI3200M","","","","","3","0",""
"A3GI3200M","","","","","4","0",""
"A3GI3200M","","","","","5","0",""
"A3GI3200M","","","","","6","0",""
"3200r"
"A3GI3200R","","","","","","","","","","","","","","1","0",""
"A3GI3200R","","","","","","","","","","","","","","2","0",""
"A3GI3200R","","","","","","","","","","","","","","3","0",""
"A3GI3200R","","","","","","","","","","","","","","4","0",""
"400m"
"A3GI400M","","","","","1","0",""
"A3GI400M","","","","","2","0",""
"A3GI400M","","","","","3","0",""
"A3GI400M","","","","","4","0",""
"A3GI400M","","","","","5","0",""
"A3GI400M","","","","","6","0",""
"400r"
"A3GI400R","","","","","","","","","","","","","","1","0",""
"A3GI400R","","","","","","","","","","","","","","2","0",""
"A3GI400R","","","","","","","","","","","","","","3","0",""
"A3GI400R","","","","","","","","","","","","","","4","0",""
"800"
"A3GI800","","","","","1","0",""
"A3GI800","","","","","2","0",""
"A3GI800","","","","","3","0",""
"A3GI800","","","","","4","0",""
"A3GI800","","","","","5","0",""
"A3GI800","","","","","6","0",""
"d"
"A3GID","","","","","1","0",""
"A3GID","","","","","2","0",""
"A3GID","","","","","3","0",""
"A3GID","","","","","4","0",""
"hj"
"A3GIHJ","","","","","","0",""
"A3GIHJ","","","","","","0",""
"A3GIHJ","","","","","","0",""
"A3GIHJ","","","","","","0",""
"lj"
"A3GILJ","","","","","1","0",""
"A3GILJ","","","","","2","0",""
"A3GILJ","","","","","3","0",""
"A3GILJ","","","","","4","0",""
"pv"
"A3GIPV","","","","","","0",""
"A3GIPV","","","","","","0",""
"A3GIPV","","","","","","0",""
"A3GIPV","","","","","","0",""
"sp"
"A3GISP","","","","","1","0",""
"A3GISP","","","","","2","0",""
"A3GISP","","","","","3","0",""
"A3GISP","","","","","4","0",""
"tj"
"A3GITJ","","","","","1","0",""
"A3GITJ","","","","","2","0",""
"A3GITJ","","","","","3","0",""
"A3GITJ","","","","","4","0",""
"100"
"A4BO100","","","","","1","0",""
"A4BO100","","","","","2","0",""
"A4BO100","","","","","3","0",""
"A4BO100","","","","","4","0",""
"A4BO100","","","","","5","0",""
"A4BO100","","","","","6","0",""
"110"
"A4BO110","","","","","1","0",""
"A4BO110","","","","","2","0",""
"A4BO110","","","","","3","0",""
"A4BO110","","","","","4","0",""
"A4BO110","","","","","5","0",""
"A4BO110","","","","","6","0",""
"1600m"
"A4BO1600M","","","","","1","0",""
"A4BO1600M","","","","","2","0",""
"A4BO1600M","","","","","3","0",""
"A4BO1600M","","","","","4","0",""
"A4BO1600M","","","","","5","0",""
"A4BO1600M","","","","","6","0",""
"1600r"
"A4BO1600R","","","","","","","","","","","","","","1","0",""
"A4BO1600R","","","","","","","","","","","","","","2","0",""
"A4BO1600R","","","","","","","","","","","","","","3","0",""
"A4BO1600R","","","","","","","","","","","","","","4","0",""
"200"
"A4BO200","","","","","1","0",""
"A4BO200","","","","","2","0",""
"A4BO200","","","","","3","0",""
"A4BO200","","","","","4","0",""
"A4BO200","","","","","5","0",""
"A4BO200","","","","","6","0",""
"300"
"A4BO300","","","","","1","0",""
"A4BO300","","","","","2","0",""
"A4BO300","","","","","3","0",""
"A4BO300","","","","","4","0",""
"A4BO300","","","","","5","0",""
"A4BO300","","","","","6","0",""
"3200m"
"A4BO3200M","","","","","1","0",""
"A4BO3200M","","","","","2","0",""
"A4BO3200M","","","","","3","0",""
"A4BO3200M","","","","","4","0",""
"A4BO3200M","","","","","5","0",""
"A4BO3200M","","","","","6","0",""
"3200r"
"A4BO3200R","","","","","","","","","","","","","","1","0",""
"A4BO3200R","","","","","","","","","","","","","","2","0",""
"A4BO3200R","","","","","","","","","","","","","","3","0",""
"A4BO3200R","","","","","","","","","","","","","","4","0",""
"400m"
"A4BO400M","","","","","1","0",""
"A4BO400M","","","","","2","0",""
"A4BO400M","","","","","3","0",""
"A4BO400M","","","","","4","0",""
"A4BO400M","","","","","5","0",""
"A4BO400M","","","","","6","0",""
"400r"
"A4BO400R","","","","","","","","","","","","","","1","0",""
"A4BO400R","","","","","","","","","","","","","","2","0",""
"A4BO400R","","","","","","","","","","","","","","3","0",""
"A4BO400R","","","","","","","","","","","","","","4","0",""
"800"
"A4BO800","","","","","1","0",""
"A4BO800","","","","","2","0",""
"A4BO800","","","","","3","0",""
"A4BO800","","","","","4","0",""
"A4BO800","","","","","5","0",""
"A4BO800","","","","","6","0",""
"d"
"A4BOD","","","","","1","0",""
"A4BOD","","","","","2","0",""
"A4BOD","","","","","3","0",""
"A4BOD","","","","","4","0",""
"hj"
"A4BOHJ","","","","","","0",""
"A4BOHJ","","","","","","0",""
"A4BOHJ","","","","","","0",""
"A4BOHJ","","","","","","0",""
"lj"
"A4BOLJ","","","","","1","0",""
"A4BOLJ","","","","","2","0",""
"A4BOLJ","","","","","3","0",""
"A4BOLJ","","","","","4","0",""
"pv"
"A4BOPV","","","","","","0",""
"A4BOPV","","","","","","0",""
"A4BOPV","","","","","","0",""
"A4BOPV","","","","","","0",""
"sp"
"A4BOSP","","","","","1","0",""
"A4BOSP","","","","","2","0",""
"A4BOSP","","","","","3","0",""
"A4BOSP","","","","","4","0",""
"tj"
"A4BOTJ","","","","","1","0",""
"A4BOTJ","","","","","2","0",""
"A4BOTJ","","","","","3","0",""
"A4BOTJ","","","","","4","0",""
"100"
"A4GI100","","","","","1","0",""
"A4GI100","","","","","2","0",""
"A4GI100","","","","","3","0",""
"A4GI100","","","","","4","0",""
"A4GI100","","","","","5","0",""
"A4GI100","","","","","6","0",""
"100h"
"A4GI100H","","","","","1","0",""
"A4GI100H","","","","","2","0",""
"A4GI100H","","","","","3","0",""
"A4GI100H","","","","","4","0",""
"A4GI100H","","","","","5","0",""
"A4GI100H","","","","","6","0",""
"1600m"
"A4GI1600M","","","","","1","0",""
"A4GI1600M","","","","","2","0",""
"A4GI1600M","","","","","3","0",""
"A4GI1600M","","","","","4","0",""
"A4GI1600M","","","","","5","0",""
"A4GI1600M","","","","","6","0",""
"1600r"
"A4GI1600R","","","","","","","","","","","","","","1","0",""
"A4GI1600R","","","","","","","","","","","","","","2","0",""
"A4GI1600R","","","","","","","","","","","","","","3","0",""
"A4GI1600R","","","","","","","","","","","","","","4","0",""
"200"
"A4GI200","","","","","1","0",""
"A4GI200","","","","","2","0",""
"A4GI200","","","","","3","0",""
"A4GI200","","","","","4","0",""
"A4GI200","","","","","5","0",""
"A4GI200","","","","","6","0",""
"300"
"A4GI300","","","","","1","0",""
"A4GI300","","","","","2","0",""
"A4GI300","","","","","3","0",""
"A4GI300","","","","","4","0",""
"A4GI300","","","","","5","0",""
"A4GI300","","","","","6","0",""
"3200m"
"A4GI3200M","","","","","1","0",""
"A4GI3200M","","","","","2","0",""
"A4GI3200M","","","","","3","0",""
"A4GI3200M","","","","","4","0",""
"A4GI3200M","","","","","5","0",""
"A4GI3200M","","","","","6","0",""
"3200r"
"A4GI3200R","","","","","","","","","","","","","","1","0",""
"A4GI3200R","","","","","","","","","","","","","","2","0",""
"A4GI3200R","","","","","","","","","","","","","","3","0",""
"A4GI3200R","","","","","","","","","","","","","","4","0",""
"400m"
"A4GI400M","","","","","1","0",""
"A4GI400M","","","","","2","0",""
"A4GI400M","","","","","3","0",""
"A4GI400M","","","","","4","0",""
"A4GI400M","","","","","5","0",""
"A4GI400M","","","","","6","0",""
"400r"
"A4GI400R","","","","","","","","","","","","","","1","0",""
"A4GI400R","","","","","","","","","","","","","","2","0",""
"A4GI400R","","","","","","","","","","","","","","3","0",""
"A4GI400R","","","","","","","","","","","","","","4","0",""
"800"
"A4GI800","","","","","1","0",""
"A4GI800","","","","","2","0",""
"A4GI800","","","","","3","0",""
"A4GI800","","","","","4","0",""
"A4GI800","","","","","5","0",""
"A4GI800","","","","","6","0",""
"d"
"A4GID","","","","","1","0",""
"A4GID","","","","","2","0",""
"A4GID","","","","","3","0",""
"A4GID","","","","","4","0",""
"hj"
"A4GIHJ","","","","","","0",""
"A4GIHJ","","","","","","0",""
"A4GIHJ","","","","","","0",""
"A4GIHJ","","","","","","0",""
"lj"
"A4GILJ","","","","","1","0",""
"A4GILJ","","","","","2","0",""
"A4GILJ","","","","","3","0",""
"A4GILJ","","","","","4","0",""
"pv"
"A4GIPV","","","","","","0",""
"A4GIPV","","","","","","0",""
"A4GIPV","","","","","","0",""
"A4GIPV","","","","","","0",""
"sp"
"A4GISP","","","","","1","0",""
"A4GISP","","","","","2","0",""
"A4GISP","","","","","3","0",""
"A4GISP","","","","","4","0",""
"tj"
"A4GITJ","","","","","1","0",""
"A4GITJ","","","","","2","0",""
"A4GITJ","","","","","3","0",""
"A4GITJ","","","","","4","0",""
"100"
"B1BO100","","","","","1","0",""
"B1BO100","","","","","2","0",""
"B1BO100","","","","","3","0",""
"B1BO100","","","","","4","0",""
"110"
"B1BO110","","","","","1","0",""
"B1BO110","","","","","2","0",""
"B1BO110","","","","","3","0",""
"B1BO110","","","","","4","0",""
"1600m"
"B1BO1600M","","","","","1","0",""
"B1BO1600M","","","","","2","0",""
"B1BO1600M","","","","","3","0",""
"B1BO1600M","","","","","4","0",""
"1600r"
"B1BO1600R","","","","","","","","","","","","","","1","0",""
"B1BO1600R","","","","","","","","","","","","","","2","0",""
"B1BO1600R","","","","","","","","","","","","","","3","0",""
"B1BO1600R","","","","","","","","","","","","","","4","0",""
"B1BO1600R","","","","","","","","","","","","","","5","0",""
"B1BO1600R","","","","","","","","","","","","","","6","0",""
"200"
"B1BO200","","","","","1","0",""
"B1BO200","","","","","2","0",""
"B1BO200","","","","","3","0",""
"B1BO200","","","","","4","0",""
"300"
